,age,gender,delivery_status,reach,impressions,frequency,result_type,results,amount_spent_(gbp),starts,ends,campaign_location,campaign_date,campaign_funnel,campaign_goal,campaign_tactic,campaign_description,adset_location,adset_age,adset_audiencesegment,adset_audiencedetail,adset_platform,adset_placement,ad_service,ad_assettype,ad_description
3151,2,0,2,5,5,1.0,3,0.0,0.02,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.024936061381074168
3153,0,1,2,5,5,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.08184143222506395
3154,2,0,2,4,6,1.5,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.08184143222506395
3156,0,1,2,4,5,1.25,3,0.0,0.02,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
3165,5,0,2,1,1,1.0,3,0.0,0.02,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.026214833759590793
3171,3,2,2,2,2,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
3172,2,1,2,5,6,1.2,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
3173,0,0,2,5,5,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.0159846547314578
3175,2,1,1,1,2,2.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.015345268542199489,0,0.015345268542199489
3177,4,1,1,1,1,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
3186,2,0,1,3,4,1.33333333,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.015345268542199489,0,0.015345268542199489
3191,0,0,2,6,7,1.16666667,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.08184143222506395
3193,1,1,2,6,6,1.0,0,1.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.08184143222506395
3199,2,0,2,1,2,2.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.0159846547314578
3206,4,0,2,1,1,1.0,3,0.0,0.02,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,1,0.043478260869565216
3207,2,2,1,6,7,1.16666667,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
3209,3,1,1,4,4,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
3216,4,1,1,3,3,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.05754475703324808
3223,0,1,2,3,4,1.33333333,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.058823529411764705
3224,5,2,2,1,1,1.0,3,0.0,0.02,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
3226,5,1,1,0,5,0.0,3,0.0,0.02,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.034526854219948847
3227,5,2,1,1,1,1.0,3,0.0,0.02,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.034526854219948847
3242,5,1,2,2,3,1.5,3,0.0,0.02,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
3243,5,0,2,2,2,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
3244,3,2,2,0,4,0.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
3251,4,0,2,2,2,1.0,3,0.0,0.02,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
3252,5,0,2,2,2,1.0,3,0.0,0.02,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
3253,5,1,2,1,2,2.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
3254,5,1,1,5,5,1.0,3,0.0,0.01,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
3255,4,2,2,0,6,0.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.07289002557544758
3256,5,1,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.07289002557544758
3257,4,0,1,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.06905370843989769
3258,4,2,1,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.06905370843989769
3259,5,1,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.07289002557544758
3260,4,2,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.07289002557544758
3261,2,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.005754475703324808
3264,3,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.012148337595907928
3265,0,2,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.012148337595907928
3266,0,1,2,2,3,1.5,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.012148337595907928
3267,0,2,2,5,5,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
3268,3,0,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
3269,3,0,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.005754475703324808
3270,1,1,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.005754475703324808
3275,1,2,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
3276,3,1,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.005754475703324808
3278,2,0,2,1,1,1.0,0,1.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.06905370843989769
3280,3,0,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.005754475703324808
3281,0,0,2,3,3,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.06905370843989769
3282,1,0,2,4,4,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.08184143222506395
3283,1,2,2,3,4,1.33333333,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.08184143222506395
3284,1,2,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.06905370843989769
3286,2,0,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.08184143222506395
3287,4,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
3290,1,0,2,2,2,1.0,0,2.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.06905370843989769
3292,5,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.005754475703324808
3296,1,2,2,3,3,1.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
3297,4,1,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.012148337595907928
3298,2,2,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
3299,2,1,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.012148337595907928
3302,0,1,2,4,4,1.0,0,2.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.06905370843989769
3303,2,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.00319693094629156
3307,2,1,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.0159846547314578
3309,2,0,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.07289002557544758
3310,4,1,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.07289002557544758
3311,5,1,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.07289002557544758
3316,2,2,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
3318,2,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.005754475703324808
3319,2,0,2,2,2,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
3320,1,1,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.058823529411764705
3324,5,0,2,2,2,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.058823529411764705
3325,0,1,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.04028132992327366
3326,3,0,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.058823529411764705
3329,4,0,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
3330,2,0,2,2,2,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
3331,0,0,2,1,1,1.0,3,0.0,0.01,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.02877237851662404,0,0.049872122762148335
3336,3,2,1,6,6,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.05754475703324808
3338,2,0,2,4,4,1.0,0,1.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.06010230179028133
3342,5,0,2,2,2,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,0,0.04028132992327366
3343,1,0,2,8,9,1.125,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.06010230179028133
3346,4,0,1,5,5,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
3347,1,1,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.06010230179028133
3348,1,2,1,5,6,1.2,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
3349,1,0,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.04028132992327366
3350,1,2,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
3351,3,1,2,3,3,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
3358,2,2,1,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.015345268542199489,0,0.015345268542199489
3366,2,2,1,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.015345268542199489,0,0.015345268542199489
3368,2,0,1,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.015345268542199489,0,0.015345268542199489
3371,1,1,2,6,6,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.0159846547314578
3374,0,0,1,5,5,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.015345268542199489,0,0.015345268542199489
3375,4,0,1,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.015345268542199489,0,0.015345268542199489
3376,4,0,2,2,2,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
3378,1,2,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
3379,1,2,2,4,4,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
3380,3,2,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
3382,5,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
3383,5,0,2,1,1,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,1,0.04028132992327366
3386,5,0,2,2,2,1.0,3,0.0,0.01,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,1,0.043478260869565216
3387,5,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.005754475703324808
3389,4,2,2,2,3,1.5,3,0.0,0.01,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.012148337595907928,0,0.03388746803069054
3391,5,0,2,1,1,1.0,3,0.0,0.01,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.024936061381074168
3392,2,0,2,1,1,1.0,3,0.0,0.01,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.024936061381074168
3396,2,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.00319693094629156
3410,0,0,2,7,8,1.14285714,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.08184143222506395
3411,1,0,2,5,5,1.0,3,0.0,0.01,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,1,0.043478260869565216
3421,0,1,2,4,4,1.0,3,0.0,0.01,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
3424,1,0,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.043478260869565216
3426,4,2,2,2,2,1.0,3,0.0,0.01,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
3427,4,1,2,1,1,1.0,3,0.0,0.01,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
3435,3,2,1,3,4,1.33333333,3,0.0,0.01,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.05115089514066496,0,0.015345268542199489
3436,1,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.005754475703324808
3440,3,1,1,2,3,1.5,3,0.0,0.01,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.058823529411764705
3441,0,1,1,2,2,1.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.00959079283887468
3442,3,2,1,1,1,1.0,3,0.0,0.01,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.20012787723785166,1,0.08184143222506395
3448,3,0,2,1,1,1.0,3,0.0,0.01,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.024936061381074168
3452,1,0,2,1,1,1.0,3,0.0,0.01,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.024936061381074168
3460,0,0,2,3,3,1.0,3,0.0,0.01,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.026214833759590793
3461,0,1,2,4,4,1.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
3467,0,1,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.005754475703324808
3468,0,0,2,5,5,1.0,3,0.0,0.01,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,1,0.043478260869565216
3469,5,2,1,3,3,1.0,3,0.0,0.01,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.03388746803069054
3473,1,1,2,10,10,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.05754475703324808
3474,2,0,2,1,1,1.0,3,0.0,0.01,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,1,0.043478260869565216
3484,3,1,2,3,3,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.08184143222506395
3486,4,2,1,1,1,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
3489,4,1,1,2,2,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
3492,5,2,1,1,1,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
3494,1,1,1,1,1,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
3495,2,1,2,1,1,1.0,3,0.0,0.01,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,0,0.06010230179028133
3498,1,1,1,1,1,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
3499,4,2,1,2,2,1.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.00959079283887468
3500,4,1,1,2,2,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
3503,4,2,1,2,4,2.0,3,0.0,0.01,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.20012787723785166,1,0.08184143222506395
3504,2,2,1,2,2,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
3506,2,2,1,1,1,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
3512,1,1,1,2,2,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.024936061381074168
3513,4,1,1,2,2,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.024936061381074168
3514,5,1,1,2,3,1.5,3,0.0,0.01,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.20012787723785166,1,0.08184143222506395
3515,4,0,2,1,1,1.0,3,0.0,0.01,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,1,0.04028132992327366
3517,4,2,1,1,1,1.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.024936061381074168
3521,2,1,1,2,2,1.0,3,0.0,0.01,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,1,0.043478260869565216
3523,1,1,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.06010230179028133
3525,1,1,1,2,2,1.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.00959079283887468
3533,2,0,2,1,2,2.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.04028132992327366
3534,1,0,2,4,4,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.06010230179028133
3535,0,0,2,5,5,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.06010230179028133
3536,0,2,1,1,2,2.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
3538,0,1,2,3,3,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.058823529411764705
3539,5,1,1,2,2,1.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
3544,2,1,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.06010230179028133
3546,4,2,1,2,2,1.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.034526854219948847
3549,2,1,1,2,2,1.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.021739130434782608
3550,4,1,1,1,1,1.0,3,0.0,0.01,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.021739130434782608
3555,4,2,2,1,2,2.0,3,0.0,0.01,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
3556,5,2,2,1,1,1.0,3,0.0,0.01,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
3557,4,2,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
3563,2,0,2,1,1,1.0,3,0.0,0.0,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,1,0.04028132992327366
3564,2,1,2,1,1,1.0,3,0.0,0.0,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,0,0.058823529411764705
3570,0,1,1,1,1,1.0,3,0.0,0.0,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.06010230179028133
3571,3,1,1,1,1,1.0,3,0.0,0.0,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.06010230179028133
3572,1,0,2,1,1,1.0,3,0.0,0.0,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,0,0.058823529411764705
3573,0,0,2,1,1,1.0,3,0.0,0.0,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,0,0.06010230179028133
3577,2,2,2,1,1,1.0,3,0.0,0.0,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.44181585677749363,0,0.06010230179028133
3578,0,2,1,1,1,1.0,3,0.0,0.0,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.06010230179028133
3579,3,2,1,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
3580,3,0,2,1,1,1.0,3,0.0,0.0,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,1,0.043478260869565216
3584,0,0,2,2,2,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.04028132992327366
3585,0,1,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.06010230179028133
3586,0,2,1,5,5,1.0,3,0.0,0.0,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.034526854219948847
3588,1,1,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.04028132992327366
3590,0,0,2,4,4,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.058823529411764705
3591,0,2,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.058823529411764705
3593,2,0,2,1,3,3.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.058823529411764705
3598,0,2,2,2,2,1.0,3,0.0,0.0,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
3599,6,2,2,0,0,0.0,4,1.0,0.0,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.012148337595907928,0,0.03388746803069054
3602,6,2,2,0,0,0.0,4,18.0,0.0,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.04283887468030691
3614,1,0,2,3,3,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.04028132992327366
3616,2,2,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
3617,3,1,2,2,2,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
3618,4,0,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
3619,0,2,2,6,6,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
3625,2,1,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.05754475703324808
3626,1,2,2,2,2,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.05754475703324808
3630,4,1,2,1,1,1.0,3,0.0,0.0,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.005754475703324808
