age,gender,delivery_status,reach,impressions,frequency,result_type,results,amount_spent_(gbp),starts,ends,campaign_location,campaign_date,campaign_funnel,campaign_goal,campaign_tactic,campaign_description,adset_location,adset_age,adset_audiencesegment,adset_audiencedetail,adset_platform,adset_placement,ad_service,ad_assettype,ad_description
2,1,1,5,5,1.0,3,0.0,0.05,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.00959079283887468
2,1,1,4,4,1.0,3,0.0,0.05,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.024936061381074168
1,1,2,5,5,1.0,3,0.0,0.05,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.049872122762148335
3,0,1,3,3,1.0,3,0.0,0.05,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,1,0.043478260869565216
0,1,2,12,14,1.16666667,3,0.0,0.05,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
2,0,2,1,7,7.0,3,0.0,0.05,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.0159846547314578
3,2,2,3,3,1.0,3,0.0,0.05,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
4,2,2,1,1,1.0,3,0.0,0.05,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
2,0,2,5,5,1.0,3,0.0,0.05,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.026214833759590793
1,2,1,6,9,1.5,3,0.0,0.05,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.021739130434782608
4,2,1,6,9,1.5,3,0.0,0.05,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.034526854219948847
4,0,2,4,6,1.5,0,1.0,0.05,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
4,2,0,2,4,2.0,3,0.0,0.04,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,1,0.043478260869565216
5,2,0,2,2,1.0,3,0.0,0.04,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,1,0.043478260869565216
2,0,2,1,5,5.0,0,1.0,0.04,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.005754475703324808
0,0,2,4,4,1.0,3,0.0,0.04,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
1,1,2,8,9,1.125,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
2,1,2,4,5,1.25,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
1,1,2,5,5,1.0,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.012148337595907928
1,0,2,15,15,1.0,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
0,1,2,10,11,1.1,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
2,0,2,8,8,1.0,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.05754475703324808
0,2,1,7,8,1.14285714,3,0.0,0.04,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.058823529411764705
1,2,1,5,6,1.2,3,0.0,0.04,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
0,0,2,18,19,1.05555556,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
1,1,2,8,9,1.125,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
2,1,2,7,7,1.0,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
0,2,2,4,5,1.25,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
4,1,2,2,3,1.5,3,0.0,0.04,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
4,2,2,2,2,1.0,3,0.0,0.04,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
1,0,2,8,8,1.0,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.08184143222506395
3,1,1,2,2,1.0,3,0.0,0.04,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.024936061381074168
4,1,1,4,4,1.0,3,0.0,0.04,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
3,2,1,4,5,1.25,3,0.0,0.04,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
1,0,2,9,9,1.0,3,0.0,0.04,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.07289002557544758
1,2,2,5,6,1.2,3,0.0,0.04,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.02877237851662404,0,0.049872122762148335
0,2,1,12,12,1.0,3,0.0,0.04,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
3,1,1,6,6,1.0,3,0.0,0.04,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.021739130434782608
2,2,1,3,3,1.0,3,0.0,0.04,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.021739130434782608
5,1,1,8,8,1.0,3,0.0,0.04,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.44181585677749363,0,0.026214833759590793
0,2,2,3,3,1.0,3,0.0,0.04,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.06010230179028133
0,1,2,3,5,1.66666667,3,0.0,0.04,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.01918158567774936,0,0.049872122762148335
5,2,1,2,5,2.5,3,0.0,0.04,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.034526854219948847
0,1,2,8,8,1.0,3,0.0,0.04,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
0,1,2,4,4,1.0,3,0.0,0.04,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.030690537084398978,0,0.049872122762148335
2,2,2,3,3,1.0,3,0.0,0.03,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
5,2,2,2,2,1.0,3,0.0,0.03,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
3,2,1,5,6,1.2,3,0.0,0.03,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
3,2,0,4,4,1.0,3,0.0,0.03,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.015345268542199489,0,0.04283887468030691
4,0,2,6,6,1.0,0,1.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.06905370843989769
2,2,2,4,4,1.0,3,0.0,0.03,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
0,0,1,2,2,1.0,3,0.0,0.03,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
5,2,1,4,4,1.0,3,0.0,0.03,1,4,0,2,0,2,3,5,2,0,4,4,1,0,0.20012787723785166,1,0.08184143222506395
2,0,2,2,5,2.5,0,1.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.005754475703324808
0,2,2,2,3,1.5,3,0.0,0.03,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.03388746803069054
3,1,1,3,3,1.0,3,0.0,0.03,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
5,0,1,2,2,1.0,3,0.0,0.03,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
3,2,2,3,3,1.0,3,0.0,0.03,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.049872122762148335
2,0,2,2,2,1.0,1,1.0,0.03,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,0,0.04028132992327366
5,0,2,2,2,1.0,3,0.0,0.03,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.05115089514066496,0,0.05754475703324808
2,0,2,1,4,4.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.005754475703324808
1,0,1,4,4,1.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.015345268542199489,0,0.015345268542199489
0,2,2,2,2,1.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,1,0.043478260869565216
3,1,2,2,2,1.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.05754475703324808
5,0,2,5,7,1.4,3,0.0,0.03,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
1,0,2,2,2,1.0,3,0.0,0.03,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.058823529411764705
1,0,2,10,10,1.0,3,0.0,0.03,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
0,0,2,6,6,1.0,3,0.0,0.03,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.07289002557544758
1,1,2,4,4,1.0,3,0.0,0.03,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.07289002557544758
3,0,2,11,15,1.36363636,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.06010230179028133
2,2,1,3,3,1.0,3,0.0,0.03,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.06010230179028133
1,2,1,2,3,1.5,3,0.0,0.03,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,0,0.06010230179028133
5,0,2,2,3,1.5,3,0.0,0.03,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,1,0.043478260869565216
1,0,2,4,4,1.0,3,0.0,0.03,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.026214833759590793
0,0,2,8,8,1.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.05754475703324808
5,0,2,2,2,1.0,3,0.0,0.03,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.058823529411764705
4,0,2,3,3,1.0,3,0.0,0.03,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.026214833759590793
1,0,2,6,6,1.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.058823529411764705
0,2,2,2,2,1.0,3,0.0,0.03,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.012148337595907928,0,0.03388746803069054
5,2,2,2,2,1.0,3,0.0,0.03,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2,0,2,3,4,1.33333333,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.012148337595907928
0,2,2,5,7,1.4,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
1,1,2,5,5,1.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
1,2,2,2,2,1.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.012148337595907928
4,2,1,1,1,1.0,3,0.0,0.03,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
1,0,1,3,3,1.0,3,0.0,0.03,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.024936061381074168
4,0,1,4,4,1.0,3,0.0,0.03,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.024936061381074168
0,0,2,15,15,1.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
2,2,1,2,3,1.5,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
0,1,2,5,5,1.0,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
4,0,1,1,1,1.0,0,1.0,0.03,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
1,1,1,2,2,1.0,0,1.0,0.03,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.015345268542199489,0,0.015345268542199489
5,2,2,6,6,1.0,1,1.0,0.03,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,1,0.07289002557544758
5,1,1,2,2,1.0,3,0.0,0.03,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.021739130434782608
5,1,2,4,7,1.75,3,0.0,0.03,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
0,0,2,5,5,1.0,3,0.0,0.03,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
0,2,1,1,1,1.0,3,0.0,0.02,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
0,2,2,1,3,3.0,0,1.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.08184143222506395
4,1,2,1,1,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.08184143222506395
0,1,1,3,3,1.0,3,0.0,0.02,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2,1,1,4,4,1.0,3,0.0,0.02,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
2,1,1,1,1,1.0,3,0.0,0.02,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
1,1,1,3,4,1.33333333,3,0.0,0.02,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
2,2,1,3,3,1.0,3,0.0,0.02,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
1,1,2,2,2,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.012148337595907928
0,1,2,3,5,1.66666667,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010230179028132993
3,1,1,1,1,1.0,3,0.0,0.02,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,1,0.043478260869565216
2,1,1,2,2,1.0,3,0.0,0.02,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
0,2,1,2,2,1.0,3,0.0,0.02,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
1,0,1,4,5,1.25,3,0.0,0.02,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
0,0,1,7,7,1.0,3,0.0,0.02,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.05115089514066496,0,0.05754475703324808
0,0,1,2,2,1.0,3,0.0,0.02,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
5,0,1,2,2,1.0,3,0.0,0.02,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.04028132992327366
0,2,1,2,3,1.5,3,0.0,0.02,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,0,0.026214833759590793
3,0,2,6,6,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
1,0,2,4,5,1.25,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.012148337595907928
4,0,2,1,1,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.04028132992327366
0,1,2,3,3,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.04028132992327366
3,0,2,2,2,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
2,0,2,3,3,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
2,1,2,4,5,1.25,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
0,2,2,3,3,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
2,0,2,2,2,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
3,1,2,3,3,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.20012787723785166,1,0.08184143222506395
0,0,2,6,6,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.012148337595907928
5,1,1,3,4,1.33333333,3,0.0,0.02,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.00959079283887468
0,0,2,7,7,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.005754475703324808
2,1,2,1,1,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,1,0.07289002557544758
2,0,2,2,5,2.5,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.005754475703324808
0,2,2,2,2,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
2,0,2,1,2,2.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.00319693094629156
5,0,2,2,2,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
0,0,2,4,4,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.20012787723785166,1,0.08184143222506395
1,0,2,2,2,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.04028132992327366
4,0,2,4,4,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,0,2,0,2,0.44181585677749363,0,0.058823529411764705
0,0,2,4,4,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,0,0.04028132992327366
0,0,2,5,5,1.0,3,0.0,0.02,1,2,1,0,0,1,3,4,1,1,1,0,1,0,0.017902813299232736,0,0.049872122762148335
1,0,2,7,8,1.14285714,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.005754475703324808
0,2,2,4,4,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.005754475703324808
0,1,2,4,4,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,0,0.04028132992327366
1,2,2,3,3,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
3,0,2,3,3,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.010230179028132993
3,0,2,2,2,1.0,3,0.0,0.02,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.02877237851662404,0,0.049872122762148335
0,2,2,3,3,1.0,3,0.0,0.02,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.02877237851662404,0,0.049872122762148335
3,1,1,4,5,1.25,3,0.0,0.02,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.00959079283887468
1,0,2,3,3,1.0,3,0.0,0.02,3,2,0,1,0,3,0,6,2,1,3,8,1,0,0.44181585677749363,0,0.04028132992327366
1,1,1,2,2,1.0,3,0.0,0.02,6,5,0,2,0,2,3,5,2,0,4,4,1,1,0.44181585677749363,1,0.043478260869565216
2,0,2,2,2,1.0,3,0.0,0.02,1,0,0,2,0,2,3,5,2,1,4,7,1,0,0.05115089514066496,0,0.05754475703324808
3,0,2,1,1,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.08184143222506395
0,1,2,4,4,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,0,0.05754475703324808
2,0,2,5,5,1.0,3,0.0,0.02,1,0,0,4,0,1,3,0,2,1,2,6,1,0,0.44181585677749363,0,0.024936061381074168
0,1,2,5,5,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.08184143222506395
2,0,2,4,6,1.5,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.08184143222506395
0,1,2,4,5,1.25,3,0.0,0.02,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
5,0,2,1,1,1.0,3,0.0,0.02,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.026214833759590793
3,2,2,2,2,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
2,1,2,5,6,1.2,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
0,0,2,5,5,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.0159846547314578
2,1,1,1,2,2.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.015345268542199489,0,0.015345268542199489
4,1,1,1,1,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.015345268542199489,0,0.015345268542199489
2,0,1,3,4,1.33333333,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.015345268542199489,0,0.015345268542199489
0,0,2,6,7,1.16666667,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.08184143222506395
1,1,2,6,6,1.0,0,1.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.08184143222506395
2,0,2,1,2,2.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.0159846547314578
4,0,2,1,1,1.0,3,0.0,0.02,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,1,0.043478260869565216
2,2,1,6,7,1.16666667,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
3,1,1,4,4,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
4,1,1,3,3,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.44181585677749363,0,0.05754475703324808
0,1,2,3,4,1.33333333,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.058823529411764705
5,2,2,1,1,1.0,3,0.0,0.02,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
5,1,1,0,5,0.0,3,0.0,0.02,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.034526854219948847
5,2,1,1,1,1.0,3,0.0,0.02,1,1,1,0,0,1,3,4,3,1,1,0,1,0,0.021739130434782608,0,0.034526854219948847
5,1,2,2,3,1.5,3,0.0,0.02,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.20012787723785166,1,0.08184143222506395
5,0,2,2,2,1.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
3,2,2,0,4,0.0,3,0.0,0.02,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.010869565217391304
4,0,2,2,2,1.0,3,0.0,0.02,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
5,0,2,2,2,1.0,3,0.0,0.02,1,0,0,4,0,1,3,0,2,1,3,1,1,0,0.44181585677749363,0,0.058823529411764705
5,1,2,1,2,2.0,3,0.0,0.01,2,2,0,0,1,1,2,2,2,1,1,0,1,0,0.44181585677749363,1,0.04028132992327366
5,1,1,5,5,1.0,3,0.0,0.01,2,2,1,0,0,1,3,4,0,1,1,0,1,0,0.010869565217391304,0,0.03388746803069054
4,2,2,0,6,0.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.07289002557544758
5,1,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.44181585677749363,1,0.07289002557544758
4,0,1,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.06905370843989769
4,2,1,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,2,6,1,0,0.20012787723785166,1,0.06905370843989769
5,1,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.07289002557544758
4,2,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,1,0.07289002557544758
2,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.005754475703324808
3,0,2,1,1,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.012148337595907928
0,2,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.012148337595907928
0,1,2,2,3,1.5,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.20012787723785166,1,0.012148337595907928
0,2,2,5,5,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
3,0,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,3,1,1,0,0.20012787723785166,1,0.0159846547314578
3,0,2,2,2,1.0,3,0.0,0.01,0,3,0,0,1,0,1,3,2,1,5,3,1,0,0.44181585677749363,0,0.005754475703324808
